date,next_date,spy_close,gap,abs_gap,gap_sign,gap_followthrough,gap_direction_success,mfe_from_open,mae_from_open,excursion_efficiency,gap_fill,gap_retention_close,day_abs_oc,day_range,rv5,monthly_opex_week,quarterly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
2025-07-15,2025-07-16,622.1400146484375,0.0025717291096307715,0.0025717291096307715,1.0,0.0007695201145747621,1.0,0.0015871841630725747,0.009206379020773037,0.1470491380870465,1.0,0.0033432282214846953,0.008573439436770913,0.009282802476963944,0.004371770358246366,True,False,1357,43239.728106993774,0.3630223404953825,0.3124466190041942,0.011853617267640454
2025-07-22,2025-07-23,628.8599853515625,0.00427758563760805,0.00427758563760805,1.0,0.004211913911966514,1.0,0.004211913911966514,0.0028901392353337663,0.5930558142285374,0.0,0.008507516372031176,0.0003814818688420152,0.005630004480784269,0.002719469786781493,False,False,1230,46410.06833284052,0.36455269273555485,0.27158131036229854,0.012775594704408212
2025-07-30,2025-07-31,634.4600219726562,0.00788071718759209,0.00788071718759209,1.0,-0.011540994947653038,0.0,0.0006098170329371655,0.013776815911231921,0.04238775224916855,1.0,-0.003751229077306739,0.0022958249099498396,0.009665356789423622,0.0025752242783817015,False,False,1057,50594.00869060107,0.2413136115143605,0.17644052852902947,0.014077726472430626
2025-07-31,2025-08-01,632.0800170898438,-0.009144458202439032,0.009144458202439032,-1.0,0.007312816827577118,1.0,0.011319430338521563,6.392952783063066e-05,0.9943839491519899,0.0,0.01639040328219421,0.011540994947653038,0.014311313148551422,0.003074956673562727,False,False,1290,46251.96288091382,0.29047084507346976,0.1666815960330204,0.01379585686211035
2025-08-01,2025-08-04,621.719970703125,0.006353362274279295,0.006353362274279295,1.0,0.00879057674209971,1.0,0.008870471565783467,0.0001438118511698505,0.984046224805914,0.0,0.01519978873502148,0.007312816827577118,0.011153728384871416,0.0065826590002291555,False,False,1243,35934.14635398835,0.16066291873181263,0.06889389683109645,0.01722106534132277
2025-08-06,2025-08-07,632.780029296875,0.0054678731586150775,0.0054678731586150775,1.0,-0.006271203155440164,0.0,0.0011630677821783397,0.01133347911943905,0.09307113327665001,1.0,-0.0008376201402309214,0.005929642439058247,0.008455814459803318,0.012216992693552503,False,False,1272,49651.33300952008,0.32217336374487116,0.2041684979539173,0.012894630550155056
2025-08-07,2025-08-08,632.25,0.0028627877557829695,0.0028627877557829695,1.0,0.004920662286220345,1.0,0.005661967115559996,0.0005049504988636766,0.9181194673847014,0.0,0.007797536853746623,0.006271203155440164,0.012437173666704349,0.012090212636888436,False,False,1209,50675.32392976267,0.3392307061315471,0.2162972121438087,0.012631506680156236
2025-08-11,2025-08-12,635.9199829101562,0.0037268763065783084,0.0037268763065783084,1.0,0.006893456838631407,1.0,0.007144084531432782,0.0023555647101209942,0.7520366646994521,0.0,0.010646024206171889,0.002415899051573911,0.006732852744613589,0.005880509992450378,True,False,1147,41058.72249311175,0.25193131333086477,0.19126967641900333,0.01415937279596688
2025-08-12,2025-08-13,642.6900024414062,0.003454185835615853,0.003454185835615853,1.0,-3.0947724372176744e-05,0.0,0.001984818579612968,0.003469814673186855,0.36387754916321374,1.0,0.0034231312120525104,0.006893456838631407,0.009529496983034602,0.005677911487334291,True,False,1072,39915.12795796124,0.3342485797045456,0.28610241545598697,0.012945833109060056
2025-08-13,2025-08-14,644.8900146484375,-0.0032564260158975955,0.0032564260158975955,-1.0,-0.0033604042588162297,0.0,0.0007004875191691795,0.004402708795381072,0.13726446642312135,1.0,-9.303533506632711e-05,3.0947724372176744e-05,0.005461435143368371,0.00542855010453731,True,False,1131,41069.58215406681,0.314927659709972,0.2557892861104721,0.012309420227299481
2025-08-20,2025-08-21,638.1099853515625,-0.0028677753000202477,0.0028677753000202477,-1.0,0.0011473588204755636,1.0,0.003897117034751263,0.0026559711580409484,0.594699311240421,0.0,0.004011843753210287,0.0020175774370390087,0.010487427459877262,0.002223590725739824,False,False,1372,49603.26356172486,0.35401392136055326,0.18864083722508462,0.013639454215949464
2025-08-21,2025-08-22,635.5499877929688,0.003477337762731736,0.003477337762731736,1.0,0.011838289760035758,1.0,0.013704199229404468,0.000800329173205272,0.9448221168596372,0.0,0.015356793254796441,0.0011473588204755636,0.006519210230254178,0.00194770844414381,False,False,1256,51216.057868256925,0.23770242137470157,0.13516717993286217,0.014742393778515174
2025-08-29,2025-09-02,645.0499877929688,-0.01170450032686765,0.01170450032686765,-1.0,-0.004345128676470633,0.0,0.004063531089411043,0.004690180759803875,0.464206631358957,0.0,0.007410229210411012,0.003737598683577925,0.0072428224292824285,0.004747993883566778,False,False,883,37872.42417282058,0.28988744998938015,0.21094461978390747,0.013802722026969892
2025-09-02,2025-09-03,640.27001953125,0.003748361325216054,0.003748361325216054,1.0,0.001664940564632511,1.0,0.002396313976772868,0.0034505837393146166,0.40984366293590435,0.0,0.005419542688669621,0.004345128676470633,0.008635001053602787,0.0055559528179464,False,False,905,46376.52829887385,0.25077275601810134,0.1602418462632725,0.014532691032421873
2025-09-04,2025-09-05,649.1199951171875,0.0036356688583232266,0.0036356688583232266,1.0,-0.0065082433251812954,0.0,0.0011205893132448796,0.01266840216126286,0.0812669523595368,1.0,-0.002896236284437803,0.007293399229810316,0.008761324034543922,0.007055593219816039,False,False,1471,46033.80865377157,0.307893180814725,0.17771469179577407,0.014025622123763001
2025-09-09,2025-09-10,650.3300170898438,0.005058936141477899,0.005058936141477899,1.0,-0.0021571756602679626,0.0,0.0014228338831869802,0.004595530811576376,0.2364153645300032,0.0,0.0028908474672986184,0.002095700029456138,0.0056101206056461865,0.004183486441744808,False,False,1453,49891.239098063525,0.2881113766651277,0.16325797706782708,0.013208728899131257
2025-09-10,2025-09-11,652.2100219726562,0.003020454511212023,0.003020454511212023,1.0,0.005273796578399992,1.0,0.006343857134926578,0.0009026542573651319,0.8754360259027113,0.0,0.008310180352278485,0.0021571756602679626,0.006027682572146597,0.003985654272177166,False,False,1614,52948.022620305914,0.3343249767761331,0.18435427703229953,0.01390145990525143
2025-09-12,2025-09-15,657.4099731445312,0.0033921625697881375,0.0033921625697881375,1.0,0.0019252296220546583,1.0,0.0021223142135371464,0.0004549819224528573,0.8234654077583958,0.0,0.005323922883704979,0.00028893316371692013,0.0033604928623866665,0.003162971190792091,False,False,1502,47747.445013849094,0.28843420752100823,0.22722805192896917,0.013635757532528388
2025-09-17,2025-09-18,659.1799926757812,0.004111201800369502,0.004111201800369502,1.0,0.0005589978833326903,1.0,0.004532475084389143,0.002453534265174806,0.6487931603859147,0.0,0.004672497836806455,0.0012575825783892602,0.01124239834872159,0.004419871817810004,True,True,1497,59237.91305739171,0.26782702686894666,0.1931885135773447,0.013891924104494744
2025-09-24,2025-09-25,661.0999755859375,-0.0047798718215509295,0.0047798718215509295,-1.0,-0.00016716623271784137,0.0,0.0053942168391973855,0.0022342017473788722,0.707121243804004,0.0,0.004613504621998388,0.005131652088868011,0.007448624534823334,0.004662469240577394,False,False,1431,60705.92299962628,0.37907874030080774,0.29636504789136314,0.01148406904292062
2025-09-26,2025-09-29,661.8200073242188,0.003837868301402647,0.003837868301402647,1.0,-0.001023530451523813,0.0,0.0013848575555399645,0.0037772339397010857,0.2682745078843855,0.0,0.0028104096748033935,0.003502596661747015,0.006823175013548683,0.00535492434234366,False,False,1462,50633.0626490616,0.3223157815631235,0.23797246394006066,0.012963964709116269
2025-09-30,2025-10-01,666.1799926757812,-0.0045183130666157645,0.0045183130666157645,-1.0,-0.007961803810397017,0.0,0.00016587541394064154,0.009349054340222152,0.017433172732365245,1.0,-0.0034075168215907947,0.004902478445547587,0.007594080156281196,0.00453449337535183,False,False,1220,48871.756120547056,0.3538132932792049,0.28092371663916427,0.011387383473155833
2025-10-01,2025-10-02,668.4500122070312,0.002991996354965387,0.002991996354965387,1.0,-0.0018346505802231405,0.0,0.0001789769781530559,0.005504038436823455,0.03149331210353503,1.0,0.0011518565068935338,0.007961803810397017,0.00947191093693611,0.003973726713068521,False,False,1419,54331.096686140896,0.3021257714379543,0.24166811116659367,0.011706077650325834
2025-10-03,2025-10-06,669.2100219726562,0.00360122094021742,0.00360122094021742,1.0,-1.4903912476937897e-05,0.0,0.0013251759252375095,0.0032264408234066178,0.2911440040799269,0.0,0.003586263355458641,0.0011641491262367465,0.006754161156459483,0.0016036728416633085,False,False,1310,37879.94065101954,0.3117792073163558,0.22723604274903733,0.013806865402849743
2025-10-10,2025-10-13,653.02001953125,0.011684182191366022,0.011684182191366022,1.0,0.0036175789373518175,1.0,0.0067811705187226234,0.0013338055030716056,0.835636544151279,0.0,0.015344029580113494,0.028431977761347538,0.03145298616760115,0.01308682077553855,False,False,1309,34407.913825207106,0.21742643924476696,0.17643867416887407,0.01719420860852502
2025-10-13,2025-10-14,663.0399780273438,-0.008853154126017726,0.008853154126017726,-1.0,-0.0076996784548595265,0.0,0.006123980134816076,0.013177768925686673,0.31727591710057007,1.0,0.0012216421112398734,0.0036175789373518175,0.008207995453814721,0.015757960231916685,True,False,1371,45389.907076583215,0.3110310647110855,0.24650854256527566,0.013497208421248859
2025-10-14,2025-10-15,662.22998046875,0.006931167405347161,0.006931167405347161,1.0,-0.002474467466391128,0.0,0.005113783490412471,0.01197398014377482,0.2992658138237226,1.0,0.00443954899070742,0.0076996784548595265,0.019093922839092215,0.015748172134214165,True,False,1418,43957.807534102365,0.28334053277555654,0.2140504500075191,0.014157921014268946
2025-10-17,2025-10-20,664.3900146484375,0.0044100492349086196,0.0044100492349086196,1.0,0.0059641257943228165,1.0,0.007327840608353897,7.49138901876556e-05,0.989880268189035,0.0,0.010400477117627371,0.007414730323635377,0.01153426215219875,0.008283931422278802,True,False,1463,26120.031939811888,0.21260562569745808,0.15163339784481542,0.013917402364330238
2025-10-23,2025-10-24,671.760009765625,0.006996564455617138,0.006996564455617138,1.0,0.0011678118465006104,1.0,0.0029712749684858153,0.0011988418993933436,0.7125159947848053,0.0,0.008172546972973871,0.005448145056336839,0.007352552065648896,0.006045320391923855,False,False,1551,45682.125651222086,0.37768973597188227,0.27742944815087794,0.012714411595156013
2025-10-24,2025-10-27,677.25,0.008091517857142794,0.008091517857142794,1.0,0.0036764311476429334,1.0,0.004115825639683379,0.0008942493343238045,0.8215097899805357,0.0,0.011797696913067535,0.0011678118465006104,0.004197847814796791,0.006378474459383613,False,False,1383,34485.13584282696,0.25970382938148573,0.20329783512822389,0.015201124546989476
2025-10-27,2025-10-28,685.239990234375,0.0026414067835922594,0.0026414067835922594,1.0,1.4569195550429015e-05,1.0,0.002707205275612301,0.0032416375563657507,0.45508098836629163,1.0,0.002656014462314449,0.0036764311476429334,0.005049808652870063,0.006756192810280629,False,False,1214,32261.105685691997,0.2517936932779547,0.20914115187156562,0.015292011208572778
2025-10-29,2025-10-30,687.3900146484375,-0.005077161669507113,0.005077161669507113,-1.0,0.005951172947691874,1.0,0.005986801438455647,0.0029828600007604233,0.6674501015479667,0.0,0.010998119550020391,0.0019310548717350606,0.00994093254463017,0.004466583640780391,False,False,1391,40968.61656597984,0.33222693165041406,0.2524896577683088,0.013808098864378445
2025-10-30,2025-10-31,679.8300170898438,0.0076636229741697814,0.0076636229741697814,1.0,-0.004350082570846792,0.0,5.84477749974166e-05,0.00853893745415002,0.006798319889082439,1.0,0.0032802030105936186,0.005951172947691874,0.008888673418812207,0.008730648997879637,False,False,1340,48172.84670978921,0.2968929912036855,0.23100537513155595,0.013655738968594256
2025-10-31,2025-11-03,682.0599975585938,0.005292768032848061,0.005292768032848061,1.0,-0.0033980721232663713,0.0,0.00018960270400159018,0.00842718541073606,0.02200387214782557,1.0,0.0018767107020742912,0.004350082570846792,0.008590422177102772,0.008181910713689719,False,False,1498,36336.47950942455,0.2874459594206164,0.2139070109002807,0.015150195493797203
2025-11-03,2025-11-04,683.3400268554688,-0.010580444902630326,0.010580444902630326,-1.0,0.0012867656683624995,1.0,0.002268030808737942,0.005694393966229949,0.2848417250820543,0.0,0.011853596017736279,0.0033980721232663713,0.008591598059610711,0.005938482294519015,False,False,1367,37583.56559017911,0.3175553905857549,0.23292182128053077,0.014732490649099449
2025-11-06,2025-11-07,670.3099975585938,-0.0035804693691037226,0.0035804693691037226,-1.0,-0.004581452114253093,0.0,0.0101328639149878,0.00474621441926959,0.6810142192516072,1.0,-0.0009845789961884233,0.009106055569811256,0.012780828774853351,0.0077932528402568394,False,False,1284,43620.142502488685,0.29645291568483567,0.19918119853484575,0.014265987735455796
2025-11-07,2025-11-10,670.969970703125,0.009344709607017831,0.009344709607017831,1.0,0.006201660072639337,1.0,0.007294315918492389,0.003273870556250502,0.6902145354763765,0.0,0.01560432239211762,0.004581452114253093,0.01472452321035945,0.007403977525940126,False,False,1415,35559.99958081005,0.2373732453959639,0.13564657065085362,0.016048404479948927
2025-11-11,2025-11-12,683.0,0.0026207584587756294,0.0026207584587756294,1.0,-0.002058986243625993,0.0,0.0002483154700982926,0.005639130261363423,0.04217711405326901,1.0,0.0005563761095350728,0.004485605909571033,0.007102645630030974,0.009352220824244742,False,False,1337,40128.07276054309,0.30187492938967003,0.20594965899409634,0.014223907963761459
2025-11-12,2025-11-13,683.3800048828125,-0.004214353452302699,0.004214353452302699,-1.0,0.012432067557173077,1.0,0.014883941087585839,0.0005290012513776698,0.9656781139029912,0.0,0.016594027882646856,0.002058986243625993,0.005871170959919473,0.009353854953970108,False,False,1520,41802.52574270489,0.33133041643283584,0.2285890289957382,0.013489539342680986
2025-11-13,2025-11-14,672.0399780273438,-0.009910084760255566,0.009910084760255566,-1.0,-0.00984398049971813,0.0,0.003181186077208409,0.015449770336169344,0.1707473307663472,1.0,0.00016365894166792128,0.012432067557173077,0.015130623879002167,0.011442930378026534,False,False,1221,42145.00591640118,0.32812975751920237,0.1821376770737332,0.014769103427099507
2025-11-14,2025-11-17,671.9299926757812,-0.0033187690578742046,0.0033187690578742046,-1.0,0.006017663466353906,1.0,0.011371746668100924,0.0059877701844588405,0.6550727629510087,1.0,0.009316461288915168,0.00984398049971813,0.018436334174121306,0.011444004501562037,False,False,1174,35712.68010729464,0.2748873811538172,0.22021285743929414,0.01582403546015236
2025-11-17,2025-11-18,665.6699829101562,-0.005363028851941731,0.005363028851941731,-1.0,0.0030508360830343584,1.0,0.009514210919622013,0.004561274192129927,0.6759419546881822,0.0,0.008397503213040225,0.006017663466353906,0.017174466370439703,0.00805950671836791,True,False,1084,35414.67597415444,0.14038019798675494,0.11415516443774683,0.017329883872651088
2025-11-19,2025-11-20,662.6300048828125,0.015513888876095727,0.015513888876095727,1.0,-0.03028628592383631,0.0,0.003938155949270383,0.03224463946948131,0.10884056645411755,1.0,-0.015242255122032589,0.002799684469741104,0.013013614460471628,0.008066146914429306,True,False,1405,48925.9393696764,0.19024350413981006,0.12939063115394214,0.01855532118287026
2025-11-20,2025-11-21,652.530029296875,0.0038618276293109766,0.0038618276293109766,1.0,0.006075935543966793,1.0,0.014502709987077367,0.006453118790163748,0.6920609125623274,1.0,0.009961227389035265,0.03028628592383631,0.03572126637148334,0.007638722434038444,True,False,1364,50389.48614015058,0.21406047550566537,0.14393788648085362,0.01784117257384542
2025-11-21,2025-11-24,659.030029296875,0.005553575682182732,0.005553575682182732,1.0,0.009114334010007719,1.0,0.011121331376715782,0.0016626241951767096,0.8699444639159849,0.0,0.014718526835907575,0.006075935543966793,0.020995221050276437,0.010375275253585427,True,False,1304,31565.75445104253,0.16930984176569272,0.11146518942090732,0.01844787681847003
2025-11-25,2025-11-26,675.02001953125,0.00386653028953865,0.00386653028953865,1.0,0.0030252317314716226,1.0,0.006006238352628257,0.0013447721643886634,0.8170629519199247,0.0,0.006903459171132775,0.009556876900188582,0.01754077407399024,0.011709667963436844,False,False,1261,40193.657982692996,0.2398316869711223,0.1848272359474509,0.014720824358401477
2025-11-28,2025-12-01,683.3900146484375,-0.006701908122260014,0.006701908122260014,-1.0,-0.0021508551404771925,0.0,0.00010314306689740427,0.006157824267195577,0.016473982596228714,0.0,0.004565467815318525,0.003715931838127684,0.004663934416660673,0.0035464414887027033,False,False,1204,33254.0396909205,0.3059803457618987,0.20890032607811984,0.01535641891046062
2025-12-10,2025-12-11,687.5700073242188,-0.0035341749202207895,0.0035341749202207895,-1.0,-0.005881963066755924,0.0,0.00435380009775721,0.005998752464737356,0.4205532955737162,1.0,-0.0023270002601829542,0.0073400283983020564,0.011214531200140971,0.0036082041663002495,False,False,1583,46040.542612398676,0.3044690832913959,0.17781642959120664,0.013117133730556651
2025-12-12,2025-12-15,681.760009765625,0.005837802763054789,0.005837802763054789,1.0,-0.007305990370946036,0.0,2.919405537826769e-05,0.009554641493375149,0.0030461765782349016,1.0,-0.0015108385386657375,0.009314520109442337,0.014089444133439715,0.006487862464464151,False,False,1550,40913.55988144022,0.32498230559531655,0.24962239339909395,0.014365459474322401
