sample,date,symbol,year,target,near_gamma_share_0_5,vol_residual
POOLED,2021-06-11,IWM,2021,next_rth_range,0.04464486286259643,0.2993564801504567
POOLED,2021-06-11,QQQ,2021,next_rth_range,0.23611699866018904,0.43744911783271956
POOLED,2021-06-11,SPY,2021,next_rth_range,0.27654280600569897,-0.11043635087904313
POOLED,2021-06-14,IWM,2021,next_rth_range,0.2643846187023496,0.0013740721998587446
POOLED,2021-06-14,QQQ,2021,next_rth_range,0.2880963878921309,-0.20750518525436323
POOLED,2021-06-14,SPY,2021,next_rth_range,0.29816251835385427,-0.27114187574402404
POOLED,2021-06-15,IWM,2021,next_rth_range,0.24215160932967847,0.051762570277612774
POOLED,2021-06-15,QQQ,2021,next_rth_range,0.14896251702681174,0.6699095271340663
POOLED,2021-06-15,SPY,2021,next_rth_range,0.29852646412812117,0.7247867637990559
POOLED,2021-06-16,IWM,2021,next_rth_range,0.2588393344779904,0.6323642293126963
POOLED,2021-06-16,QQQ,2021,next_rth_range,0.23586105483368897,0.3299755915237945
POOLED,2021-06-16,SPY,2021,next_rth_range,0.3145996257330244,0.08520762762533263
POOLED,2021-06-17,IWM,2021,next_rth_range,0.1942737403473087,0.21495871053062832
POOLED,2021-06-17,QQQ,2021,next_rth_range,0.29701062928868716,-0.44733673451489864
POOLED,2021-06-17,SPY,2021,next_rth_range,0.4304476719293285,0.022334740951410303
POOLED,2021-06-18,IWM,2021,next_rth_range,0.0946594784322756,0.1711968380492186
POOLED,2021-06-18,QQQ,2021,next_rth_range,0.17637020296885175,0.2907282667895519
POOLED,2021-06-18,SPY,2021,next_rth_range,0.17402454474881715,0.5398477032503628
POOLED,2021-06-21,IWM,2021,next_rth_range,0.18098941693990583,0.01915794179216057
POOLED,2021-06-21,QQQ,2021,next_rth_range,0.2152652586026921,0.047685434522424686
POOLED,2021-06-21,SPY,2021,next_rth_range,0.25464636678854,0.01301278912015924
POOLED,2021-06-22,IWM,2021,next_rth_range,0.1659674353982797,-0.5624799941399763
POOLED,2021-06-22,QQQ,2021,next_rth_range,0.19913752401730592,-0.6065584702829208
POOLED,2021-06-22,SPY,2021,next_rth_range,0.43266604259986563,-0.8157752050037681
POOLED,2021-06-23,IWM,2021,next_rth_range,0.08920088489658543,0.16764271134337783
POOLED,2021-06-23,QQQ,2021,next_rth_range,0.09667070622537549,-0.27792965909212874
POOLED,2021-06-23,SPY,2021,next_rth_range,0.22469333271803432,-1.0444295328174054
POOLED,2021-06-24,IWM,2021,next_rth_range,0.1359337980687415,-0.6616319865977855
POOLED,2021-06-24,QQQ,2021,next_rth_range,0.25566440620395536,-0.5206405045403812
POOLED,2021-06-24,SPY,2021,next_rth_range,0.47687333535537385,-0.5129967751871316
POOLED,2021-06-25,IWM,2021,next_rth_range,0.09238632704258282,0.36150212256583725
POOLED,2021-06-25,QQQ,2021,next_rth_range,0.20169851994099858,0.150320545282292
POOLED,2021-06-25,SPY,2021,next_rth_range,0.3289304739712711,-0.35645999863700606
POOLED,2021-06-28,IWM,2021,next_rth_range,0.2296309393682142,-0.09320538296920233
POOLED,2021-06-28,QQQ,2021,next_rth_range,0.3418033964262172,-0.334193736740378
POOLED,2021-06-28,SPY,2021,next_rth_range,0.29007932225872174,-0.567276806387599
POOLED,2021-06-29,IWM,2021,next_rth_range,0.3308395953042957,-0.11441644949728325
POOLED,2021-06-29,QQQ,2021,next_rth_range,0.17313026198760903,-0.7564281341176606
POOLED,2021-06-29,SPY,2021,next_rth_range,0.3642790679902447,-0.4085101711909358
POOLED,2021-06-30,IWM,2021,next_rth_range,0.29898934792322845,-0.2735998900750962
POOLED,2021-06-30,QQQ,2021,next_rth_range,0.2300976568837475,-0.08712374026665692
POOLED,2021-06-30,SPY,2021,next_rth_range,0.38994926438244715,-0.25369555142414857
POOLED,2021-07-01,IWM,2021,next_rth_range,0.12093475383694953,0.3206996886911373
POOLED,2021-07-01,QQQ,2021,next_rth_range,0.3001104102873664,-0.1303687012955237
POOLED,2021-07-01,SPY,2021,next_rth_range,0.31031305667997744,0.4320961717033347
POOLED,2021-07-02,IWM,2021,next_rth_range,0.1608742920440803,0.6065372774911131
POOLED,2021-07-02,QQQ,2021,next_rth_range,0.25634081926770097,0.26268495029612815
POOLED,2021-07-02,SPY,2021,next_rth_range,0.24035187543856218,0.2832462673790923
POOLED,2021-07-06,IWM,2021,next_rth_range,0.17931974436879533,0.24065244258364338
POOLED,2021-07-06,QQQ,2021,next_rth_range,0.24978872418217954,0.04381981318922268
POOLED,2021-07-06,SPY,2021,next_rth_range,0.38337996505688027,-0.02623540655359502
POOLED,2021-07-07,IWM,2021,next_rth_range,0.08899154383289827,0.546951792622961
POOLED,2021-07-07,QQQ,2021,next_rth_range,0.2986964208038142,0.4161477037394752
POOLED,2021-07-07,SPY,2021,next_rth_range,0.3521589870901482,0.32700387665312824
POOLED,2021-07-08,IWM,2021,next_rth_range,0.09348733201614205,-0.3022197359332246
POOLED,2021-07-08,QQQ,2021,next_rth_range,0.30866012999508907,-0.042009526513195006
POOLED,2021-07-08,SPY,2021,next_rth_range,0.3596594233781881,0.36811649674363434
POOLED,2021-07-09,IWM,2021,next_rth_range,0.09173316357529027,-0.31249481346828745
POOLED,2021-07-09,QQQ,2021,next_rth_range,0.221509028579427,-0.5687087486863405
POOLED,2021-07-09,SPY,2021,next_rth_range,0.31099303937977624,-0.5048884586653433
POOLED,2021-07-12,IWM,2021,next_rth_range,0.11737501608388413,0.20651328829650062
POOLED,2021-07-12,QQQ,2021,next_rth_range,0.20568859657208477,0.22243298626736419
POOLED,2021-07-12,SPY,2021,next_rth_range,0.33229975425702646,-0.1558588606754423
POOLED,2021-07-13,IWM,2021,next_rth_range,0.10450172012403855,0.5527834612882954
POOLED,2021-07-13,QQQ,2021,next_rth_range,0.24445815409378624,-0.13987478942255382
POOLED,2021-07-13,SPY,2021,next_rth_range,0.37720987459181937,-0.036213054827489266
POOLED,2021-07-14,IWM,2021,next_rth_range,0.11253115260561818,-0.003574252191406835
POOLED,2021-07-14,QQQ,2021,next_rth_range,0.1635140498805628,0.3682924345551237
POOLED,2021-07-14,SPY,2021,next_rth_range,0.37640031984247874,-0.1413710922413145
POOLED,2021-07-15,IWM,2021,next_rth_range,0.1890135456436328,0.32028943108640817
POOLED,2021-07-15,QQQ,2021,next_rth_range,0.4260697057595942,0.30747140267289463
POOLED,2021-07-15,SPY,2021,next_rth_range,0.42971364183123184,0.41478129355034277
POOLED,2021-07-16,IWM,2021,next_rth_range,0.1016015382630245,0.38618639448197767
POOLED,2021-07-16,QQQ,2021,next_rth_range,0.1960599034607846,-0.1981157432295726
POOLED,2021-07-16,SPY,2021,next_rth_range,0.2744132346427353,0.9425073312441361
POOLED,2021-07-19,IWM,2021,next_rth_range,0.03310689579633235,0.7524392364003218
POOLED,2021-07-19,QQQ,2021,next_rth_range,0.1743368481995083,0.6771195810430948
POOLED,2021-07-19,SPY,2021,next_rth_range,0.18139497729059412,0.3628967048140064
POOLED,2021-07-20,IWM,2021,next_rth_range,0.15844681372365066,-0.5876835847112911
POOLED,2021-07-20,QQQ,2021,next_rth_range,0.3307923604416043,-0.2977310870652081
POOLED,2021-07-20,SPY,2021,next_rth_range,0.3506739254830419,-0.27875378624125613
POOLED,2021-07-21,IWM,2021,next_rth_range,0.1407006687626873,0.296711263871714
POOLED,2021-07-21,QQQ,2021,next_rth_range,0.36204121654128235,-0.47396947350667507
POOLED,2021-07-21,SPY,2021,next_rth_range,0.29821395227211533,-0.5892787186949073
POOLED,2021-07-22,IWM,2021,next_rth_range,0.18319588516188914,-0.25373501235455187
POOLED,2021-07-22,QQQ,2021,next_rth_range,0.17309323464890614,0.41922249460155747
POOLED,2021-07-22,SPY,2021,next_rth_range,0.3616323206671122,0.1320420947200418
POOLED,2021-07-23,IWM,2021,next_rth_range,0.17567927142969128,-0.1966239456810719
POOLED,2021-07-23,QQQ,2021,next_rth_range,0.21162335215674602,-0.5557790641066855
POOLED,2021-07-23,SPY,2021,next_rth_range,0.309541016865737,-0.7139117863669995
POOLED,2021-07-26,IWM,2021,next_rth_range,0.17045207576017454,0.06923256085284013
POOLED,2021-07-26,QQQ,2021,next_rth_range,0.21602981087109857,1.0014796461087165
POOLED,2021-07-26,SPY,2021,next_rth_range,0.3282054518786709,0.3734996375723041
POOLED,2021-07-27,IWM,2021,next_rth_range,0.1709371596017099,0.3699328619012592
POOLED,2021-07-27,QQQ,2021,next_rth_range,0.23636909778704654,-0.2117005193236663
POOLED,2021-07-27,SPY,2021,next_rth_range,0.3683431109565087,-0.21818863493103358
POOLED,2021-07-28,IWM,2021,next_rth_range,0.1976201928824513,-0.6075762095677169
POOLED,2021-07-28,QQQ,2021,next_rth_range,0.19916380821022908,-0.5424266120102406
POOLED,2021-07-28,SPY,2021,next_rth_range,0.37073932408783467,-0.5182910067924045
POOLED,2021-07-29,IWM,2021,next_rth_range,0.14684954208306542,0.23512401428151541
POOLED,2021-07-29,QQQ,2021,next_rth_range,0.3777483043401483,-0.1334258790697591
POOLED,2021-07-29,SPY,2021,next_rth_range,0.4511085527220982,-0.24488020103211028
POOLED,2021-07-30,IWM,2021,next_rth_range,0.22502716047718083,0.2835536369820537
POOLED,2021-07-30,QQQ,2021,next_rth_range,0.22664972601909142,-0.07566447266742848
POOLED,2021-07-30,SPY,2021,next_rth_range,0.2896260140014076,0.20412851938884113
POOLED,2021-08-02,IWM,2021,next_rth_range,0.20159150424271374,0.014705617956284556
POOLED,2021-08-02,QQQ,2021,next_rth_range,0.21204324222867307,0.39526372457432846
POOLED,2021-08-02,SPY,2021,next_rth_range,0.18104701840318976,0.41922164673648155
POOLED,2021-08-03,IWM,2021,next_rth_range,0.1930702309114746,-0.13340896532884905
POOLED,2021-08-03,QQQ,2021,next_rth_range,0.2704315241194706,-0.4062709838093168
POOLED,2021-08-03,SPY,2021,next_rth_range,0.4808203639411659,-0.5342298887683494
POOLED,2021-08-04,IWM,2021,next_rth_range,0.13299475068698646,0.1268151036957672
POOLED,2021-08-04,QQQ,2021,next_rth_range,0.27152475547923793,-0.2679067990181263
POOLED,2021-08-04,SPY,2021,next_rth_range,0.4294238035649426,-0.47049189123390445
POOLED,2021-08-05,IWM,2021,next_rth_range,0.15365790087695444,-0.1563363788001375
POOLED,2021-08-05,QQQ,2021,next_rth_range,0.3917241264849889,-0.21168663566065682
POOLED,2021-08-05,SPY,2021,next_rth_range,0.43039285159567514,-0.9353260184595493
POOLED,2021-08-06,IWM,2021,next_rth_range,0.09319226071947179,-0.5379598475602503
POOLED,2021-08-06,QQQ,2021,next_rth_range,0.13281317129690762,-0.5210043666071371
POOLED,2021-08-06,SPY,2021,next_rth_range,0.19913782013558476,-0.5675154834942733
POOLED,2021-08-09,IWM,2021,next_rth_range,0.11908770397156303,-0.30059442860409025
POOLED,2021-08-09,QQQ,2021,next_rth_range,0.26799243012846946,0.3004383822485135
POOLED,2021-08-09,SPY,2021,next_rth_range,0.38614389399443294,-0.5617246918456056
POOLED,2021-08-10,IWM,2021,next_rth_range,0.12982215371915962,0.08560275688222418
POOLED,2021-08-10,QQQ,2021,next_rth_range,0.21064392427083936,0.0522569435228073
POOLED,2021-08-10,SPY,2021,next_rth_range,0.27063966420804897,-0.8075857052973152
POOLED,2021-08-11,IWM,2021,next_rth_range,0.11523889209643005,-0.4290174240556608
POOLED,2021-08-11,QQQ,2021,next_rth_range,0.31100098947586485,0.010362249429626935
POOLED,2021-08-11,SPY,2021,next_rth_range,0.3859580855560317,-0.02075213023475353
POOLED,2021-08-12,IWM,2021,next_rth_range,0.16182155774491672,0.00444770950066431
POOLED,2021-08-12,QQQ,2021,next_rth_range,0.336929923965359,-0.6541228680396189
POOLED,2021-08-12,SPY,2021,next_rth_range,0.5193731370925829,-1.1463275846912593
POOLED,2021-08-13,IWM,2021,next_rth_range,0.08314165197760057,-0.04031299858433357
POOLED,2021-08-13,QQQ,2021,next_rth_range,0.3246652403068577,0.6969775110260663
POOLED,2021-08-13,SPY,2021,next_rth_range,0.32362486168758287,0.6256618933152884
POOLED,2021-08-16,IWM,2021,next_rth_range,0.3395341840998282,0.2792804272978051
POOLED,2021-08-16,QQQ,2021,next_rth_range,0.2911758354410349,-0.013144253402758821
POOLED,2021-08-16,SPY,2021,next_rth_range,0.3565046009900404,0.3733031810922762
POOLED,2021-08-17,IWM,2021,next_rth_range,0.12509052819268482,0.10480793347247364
POOLED,2021-08-17,QQQ,2021,next_rth_range,0.2925759560510554,0.25909971438318724
POOLED,2021-08-17,SPY,2021,next_rth_range,0.4199532200075915,0.5132196275592538
POOLED,2021-08-18,IWM,2021,next_rth_range,0.14811251663407277,0.1661062928421213
POOLED,2021-08-18,QQQ,2021,next_rth_range,0.11551489091428824,0.4029699421585029
POOLED,2021-08-18,SPY,2021,next_rth_range,0.27861495647824536,0.28757069089317344
POOLED,2021-08-19,IWM,2021,next_rth_range,0.10361459283891086,0.5353953794217929
POOLED,2021-08-19,QQQ,2021,next_rth_range,0.23283368548385788,-0.21856859380670812
POOLED,2021-08-19,SPY,2021,next_rth_range,0.38626343694067805,0.0908564556044702
POOLED,2021-08-20,IWM,2021,next_rth_range,0.1094618183797536,-0.3606070774227632
POOLED,2021-08-20,QQQ,2021,next_rth_range,0.17003782106037074,0.391292911650706
POOLED,2021-08-20,SPY,2021,next_rth_range,0.2640531875650302,0.3464771949602605
POOLED,2021-08-23,IWM,2021,next_rth_range,0.2233102567338123,-0.24410508444146028
POOLED,2021-08-23,QQQ,2021,next_rth_range,0.15105986417586792,-0.9797606951904392
POOLED,2021-08-23,SPY,2021,next_rth_range,0.24904229399170436,-1.2258595623791475
POOLED,2021-08-24,IWM,2021,next_rth_range,0.11038313034491266,0.14145147563633298
POOLED,2021-08-24,QQQ,2021,next_rth_range,0.2877268003553765,-0.6168903545212725
POOLED,2021-08-24,SPY,2021,next_rth_range,0.46539252764012945,-0.6036756359130768
POOLED,2021-08-25,IWM,2021,next_rth_range,0.1303599283340448,0.08813741579314271
POOLED,2021-08-25,QQQ,2021,next_rth_range,0.32183415802498494,-0.038640525876959764
POOLED,2021-08-25,SPY,2021,next_rth_range,0.41369320543566657,0.08501566224265567
POOLED,2021-08-26,IWM,2021,next_rth_range,0.2647890404456187,0.7245703821127059
POOLED,2021-08-26,QQQ,2021,next_rth_range,0.2298939170107026,0.22192690305975304
POOLED,2021-08-26,SPY,2021,next_rth_range,0.3621441641998803,0.22680445948117
POOLED,2021-08-27,IWM,2021,next_rth_range,0.06140820766698051,-0.6308630697018192
POOLED,2021-08-27,QQQ,2021,next_rth_range,0.24133111714712305,0.05736516746526643
POOLED,2021-08-27,SPY,2021,next_rth_range,0.3444058725113374,-0.31201197376815504
POOLED,2021-08-30,IWM,2021,next_rth_range,0.18005759789006956,-0.2068693560038284
POOLED,2021-08-30,QQQ,2021,next_rth_range,0.19071467772712558,-0.5029420140119507
POOLED,2021-08-30,SPY,2021,next_rth_range,0.3846545040782328,-0.5799330704929888
POOLED,2021-08-31,IWM,2021,next_rth_range,0.24391009989967072,0.16568348414592293
POOLED,2021-08-31,QQQ,2021,next_rth_range,0.2777172209970816,-0.27561623760009635
POOLED,2021-08-31,SPY,2021,next_rth_range,0.35543621654401,-0.48199621806071935
POOLED,2021-09-01,IWM,2021,next_rth_range,0.08674281888824907,-0.42044520882579395
POOLED,2021-09-01,QQQ,2021,next_rth_range,0.2555321886102208,-0.0011166944729907868
POOLED,2021-09-01,SPY,2021,next_rth_range,0.39475008942031975,-0.14906086578123645
POOLED,2021-09-02,IWM,2021,next_rth_range,0.2898297364652561,-0.4437952651768402
POOLED,2021-09-02,QQQ,2021,next_rth_range,0.34322999774283275,-0.1792989225359829
POOLED,2021-09-02,SPY,2021,next_rth_range,0.4191183018879526,-0.27379176356320656
POOLED,2021-09-03,IWM,2021,next_rth_range,0.10341729816813,0.12040809878850123
POOLED,2021-09-03,QQQ,2021,next_rth_range,0.27545835517961237,-0.30402914967573746
POOLED,2021-09-03,SPY,2021,next_rth_range,0.3536491642581754,-0.17252938567371068
POOLED,2021-09-07,IWM,2021,next_rth_range,0.08054092584785674,0.17482886052323288
POOLED,2021-09-07,QQQ,2021,next_rth_range,0.20699810293811363,0.22647585945388204
POOLED,2021-09-07,SPY,2021,next_rth_range,0.36758128803400386,0.1352963206610287
POOLED,2021-09-08,IWM,2021,next_rth_range,0.2876718073492121,0.07730442960580763
POOLED,2021-09-08,QQQ,2021,next_rth_range,0.30257915364278465,-0.11228295711574532
POOLED,2021-09-08,SPY,2021,next_rth_range,0.4168452327737178,0.22143907901834847
POOLED,2021-09-09,IWM,2021,next_rth_range,0.13847049239807935,0.15171004118516063
POOLED,2021-09-09,QQQ,2021,next_rth_range,0.33741403735528314,0.6192750835424343
POOLED,2021-09-09,SPY,2021,next_rth_range,0.3521905497821357,0.6777460856874988
POOLED,2021-09-10,IWM,2021,next_rth_range,0.10549533006899554,0.041695024387046864
POOLED,2021-09-10,QQQ,2021,next_rth_range,0.20494124124150137,0.2330671610887327
POOLED,2021-09-10,SPY,2021,next_rth_range,0.18422589037105597,0.24112244676003325
POOLED,2021-09-13,IWM,2021,next_rth_range,0.1601752513206344,0.4136897443821139
POOLED,2021-09-13,QQQ,2021,next_rth_range,0.23157370638393696,0.08570149495545021
POOLED,2021-09-13,SPY,2021,next_rth_range,0.219801616455998,0.35196958935488887
POOLED,2021-09-14,IWM,2021,next_rth_range,0.24408233921886693,-0.060069872224043586
POOLED,2021-09-14,QQQ,2021,next_rth_range,0.2886042443063356,0.3525407815460966
POOLED,2021-09-14,SPY,2021,next_rth_range,0.28916308808393615,0.31287636767607285
POOLED,2021-09-15,IWM,2021,next_rth_range,0.21333927179340226,0.007279825980589294
POOLED,2021-09-15,QQQ,2021,next_rth_range,0.14282873575419966,0.035604276263832446
POOLED,2021-09-15,SPY,2021,next_rth_range,0.42735716577430466,0.13691369804061093
POOLED,2021-09-16,IWM,2021,next_rth_range,0.24027450128799147,-0.3099432022167461
POOLED,2021-09-16,QQQ,2021,next_rth_range,0.3800836055752967,0.3127679638381453
POOLED,2021-09-16,SPY,2021,next_rth_range,0.34624279975055483,0.13343191534442234
POOLED,2021-09-17,IWM,2021,next_rth_range,0.09975473213357806,0.6055837144063378
POOLED,2021-09-17,QQQ,2021,next_rth_range,0.2204311341250453,0.7395018637504704
POOLED,2021-09-17,SPY,2021,next_rth_range,0.16937485311897912,0.7803400407152736
POOLED,2021-09-20,IWM,2021,next_rth_range,0.1872229235958566,-0.1427169548919398
POOLED,2021-09-20,QQQ,2021,next_rth_range,0.12488315693490111,-0.39224619656837767
POOLED,2021-09-20,SPY,2021,next_rth_range,0.13398833140865637,-0.0619557287665522
POOLED,2021-09-21,IWM,2021,next_rth_range,0.17308248256470818,0.13580010172205803
POOLED,2021-09-21,QQQ,2021,next_rth_range,0.13297708642031647,0.2692791359911304
POOLED,2021-09-21,SPY,2021,next_rth_range,0.15776745240160162,0.4538237508416918
POOLED,2021-09-22,IWM,2021,next_rth_range,0.20739999977514212,0.1917841775496809
POOLED,2021-09-22,QQQ,2021,next_rth_range,0.20171915204847263,-0.12684986072337434
POOLED,2021-09-22,SPY,2021,next_rth_range,0.1911461139583076,0.1228278145476045
POOLED,2021-09-23,IWM,2021,next_rth_range,0.20270244539929433,-0.3563370516505975
POOLED,2021-09-23,QQQ,2021,next_rth_range,0.15867749418760443,-0.15376107996517874
POOLED,2021-09-23,SPY,2021,next_rth_range,0.3127698958283564,-0.24233598914651466
POOLED,2021-09-24,IWM,2021,next_rth_range,0.18400887330809032,0.22877678628317355
POOLED,2021-09-24,QQQ,2021,next_rth_range,0.21966335355983493,-0.08170870516020479
POOLED,2021-09-24,SPY,2021,next_rth_range,0.27564438381448003,-0.5407709101009122
POOLED,2021-09-27,IWM,2021,next_rth_range,0.08318831451763323,0.32141951819463
POOLED,2021-09-27,QQQ,2021,next_rth_range,0.21951802089547667,1.017684343002299
POOLED,2021-09-27,SPY,2021,next_rth_range,0.21824578910385364,0.8062528280720969
POOLED,2021-09-28,IWM,2021,next_rth_range,0.1335594239069214,-0.4231307763177794
POOLED,2021-09-28,QQQ,2021,next_rth_range,0.14350982848524527,-0.3377852645243058
POOLED,2021-09-28,SPY,2021,next_rth_range,0.1869226384517809,-0.44596280382300435
POOLED,2021-09-29,IWM,2021,next_rth_range,0.22160995930081434,0.32025189556238765
POOLED,2021-09-29,QQQ,2021,next_rth_range,0.23545858625898317,0.19396985496881403
POOLED,2021-09-29,SPY,2021,next_rth_range,0.2233293080440186,0.7487292966560113
POOLED,2021-09-30,IWM,2021,next_rth_range,0.16275407773602937,0.5131690029031244
POOLED,2021-09-30,QQQ,2021,next_rth_range,0.13663482124499687,0.35756610792523835
POOLED,2021-09-30,SPY,2021,next_rth_range,0.2248239478589121,0.5226654318883877
POOLED,2021-10-01,IWM,2021,next_rth_range,0.10772953335102253,-0.24678125128708217
POOLED,2021-10-01,QQQ,2021,next_rth_range,0.14351623733535954,0.44328819274002695
POOLED,2021-10-01,SPY,2021,next_rth_range,0.16206499677560188,0.2574886287285887
POOLED,2021-10-04,IWM,2021,next_rth_range,0.19567892843180143,-0.04568362822719951
POOLED,2021-10-04,QQQ,2021,next_rth_range,0.09649195569872263,0.04545737654222748
POOLED,2021-10-04,SPY,2021,next_rth_range,0.16127911784570084,0.10422029075902373
POOLED,2021-10-05,IWM,2021,next_rth_range,0.2746776637827419,-0.010727418650152032
POOLED,2021-10-05,QQQ,2021,next_rth_range,0.15081884524107414,0.2589964253587995
POOLED,2021-10-05,SPY,2021,next_rth_range,0.22571523828110046,0.4016397347856131
POOLED,2021-10-06,IWM,2021,next_rth_range,0.17656479558552907,0.06293858848854406
POOLED,2021-10-06,QQQ,2021,next_rth_range,0.197967517352483,-0.48875555274127436
POOLED,2021-10-06,SPY,2021,next_rth_range,0.18627569854576387,-0.48951339210781253
POOLED,2021-10-07,IWM,2021,next_rth_range,0.11627780667427651,-0.2758204821926977
POOLED,2021-10-07,QQQ,2021,next_rth_range,0.12423919898182954,-0.2160048531635752
POOLED,2021-10-07,SPY,2021,next_rth_range,0.21257048958985847,-0.48159735695614625
POOLED,2021-10-08,IWM,2021,next_rth_range,0.15601913156679953,0.12763398733536668
POOLED,2021-10-08,QQQ,2021,next_rth_range,0.1823645738304182,0.1310061646009828
POOLED,2021-10-08,SPY,2021,next_rth_range,0.24566740100958198,0.4209261835122451
POOLED,2021-10-11,IWM,2021,next_rth_range,0.211859326593681,-0.4247329875268626
POOLED,2021-10-11,QQQ,2021,next_rth_range,0.23367999780574475,-0.23205136015633698
POOLED,2021-10-11,SPY,2021,next_rth_range,0.1631421651154783,-0.3734611621224735
POOLED,2021-10-12,IWM,2021,next_rth_range,0.16817058312822056,0.05645183672475618
POOLED,2021-10-12,QQQ,2021,next_rth_range,0.14302253840691181,-0.24695522266194114
POOLED,2021-10-12,SPY,2021,next_rth_range,0.19259598376937084,0.1692817206164925
POOLED,2021-10-13,IWM,2021,next_rth_range,0.17941963395205662,-0.6170368409850209
POOLED,2021-10-13,QQQ,2021,next_rth_range,0.21662183574835392,-0.07905309962253249
POOLED,2021-10-13,SPY,2021,next_rth_range,0.23373191807056282,-0.10821490671877942
POOLED,2021-10-14,IWM,2021,next_rth_range,0.35564086682495044,0.3016590335539293
POOLED,2021-10-14,QQQ,2021,next_rth_range,0.3048439990238016,-0.6828702021198021
POOLED,2021-10-14,SPY,2021,next_rth_range,0.26998710039434914,-0.6967381036102402
POOLED,2021-10-15,IWM,2021,next_rth_range,0.27036188173307696,-0.4772515947567779
POOLED,2021-10-15,QQQ,2021,next_rth_range,0.2880399071097595,0.46878176187996345
POOLED,2021-10-15,SPY,2021,next_rth_range,0.3257509090575334,0.19538023499223378
POOLED,2021-10-18,IWM,2021,next_rth_range,0.30313580623237446,-0.08721424584778426
POOLED,2021-10-18,QQQ,2021,next_rth_range,0.17777310871949709,-0.5933692442202085
POOLED,2021-10-18,SPY,2021,next_rth_range,0.3360801790242059,-0.5565736472641731
POOLED,2021-10-19,IWM,2021,next_rth_range,0.3805336447833841,0.016741184543539234
POOLED,2021-10-19,QQQ,2021,next_rth_range,0.24206178641326395,-0.16768200455012217
POOLED,2021-10-19,SPY,2021,next_rth_range,0.3330071714496651,-0.6957862768702086
POOLED,2021-10-20,IWM,2021,next_rth_range,0.10498670779590025,-0.18323507360703495
POOLED,2021-10-20,QQQ,2021,next_rth_range,0.20322357931152166,-0.10267998178414217
POOLED,2021-10-20,SPY,2021,next_rth_range,0.2136121365139561,-0.21245352168380638
POOLED,2021-10-21,IWM,2021,next_rth_range,0.2386412029406292,0.05747981903802657
POOLED,2021-10-21,QQQ,2021,next_rth_range,0.19327250425342274,0.14407225586174022
POOLED,2021-10-21,SPY,2021,next_rth_range,0.357878975274627,0.1171577168045328
POOLED,2021-10-22,IWM,2021,next_rth_range,0.130043503795201,-0.006036885843715645
POOLED,2021-10-22,QQQ,2021,next_rth_range,0.2410621591305741,0.13401529121958067
POOLED,2021-10-22,SPY,2021,next_rth_range,0.36402368985363565,-0.22148483149130094
POOLED,2021-10-25,IWM,2021,next_rth_range,0.21454284669384255,0.09284485599634174
POOLED,2021-10-25,QQQ,2021,next_rth_range,0.12366837539721189,-0.026976336424788805
POOLED,2021-10-25,SPY,2021,next_rth_range,0.22839310050682987,-0.258542534030771
POOLED,2021-10-26,IWM,2021,next_rth_range,0.1505796255711692,0.3780109332210362
POOLED,2021-10-26,QQQ,2021,next_rth_range,0.27666678077790285,-0.17732870527643474
POOLED,2021-10-26,SPY,2021,next_rth_range,0.29342348664499357,-0.014767871374696817
POOLED,2021-10-27,IWM,2021,next_rth_range,0.10338594895653484,0.0757352103049369
POOLED,2021-10-27,QQQ,2021,next_rth_range,0.21926836467926547,-0.265379473876429
POOLED,2021-10-27,SPY,2021,next_rth_range,0.32786715096877317,-0.18183663505426306
POOLED,2021-10-28,IWM,2021,next_rth_range,0.2824754834434045,-0.5463491716074769
POOLED,2021-10-28,QQQ,2021,next_rth_range,0.30676028849176085,0.3544858458129525
POOLED,2021-10-28,SPY,2021,next_rth_range,0.362519797758911,0.15303425746896604
POOLED,2021-10-29,IWM,2021,next_rth_range,0.16457849930297394,0.7109777622377442
POOLED,2021-10-29,QQQ,2021,next_rth_range,0.18341902887723346,-0.3787894992942631
POOLED,2021-10-29,SPY,2021,next_rth_range,0.29034816807111274,-0.41384404577725853
POOLED,2021-11-01,IWM,2021,next_rth_range,0.2024303129623091,-0.610049239554268
POOLED,2021-11-01,QQQ,2021,next_rth_range,0.15011300151186485,-0.2395239465668597
POOLED,2021-11-01,SPY,2021,next_rth_range,0.24095727496535715,-0.4237409718502301
POOLED,2021-11-02,IWM,2021,next_rth_range,0.17212430840394738,0.6661621370699313
POOLED,2021-11-02,QQQ,2021,next_rth_range,0.18172406970408786,0.45769001757519323
POOLED,2021-11-02,SPY,2021,next_rth_range,0.32103061721576226,0.39448657460936776
POOLED,2021-11-03,IWM,2021,next_rth_range,0.13366135303967955,-0.21537230373656513
POOLED,2021-11-03,QQQ,2021,next_rth_range,0.16130617212033302,0.2348349850535678
POOLED,2021-11-03,SPY,2021,next_rth_range,0.21575451990104125,-0.5620632951781337
POOLED,2021-11-04,IWM,2021,next_rth_range,0.14975546429745482,-0.04160004547215568
POOLED,2021-11-04,SPY,2021,next_rth_range,0.31428759514249954,0.3633199101274984
POOLED,2021-11-05,IWM,2021,next_rth_range,0.09802865374302466,-0.2663997229207391
POOLED,2021-11-05,QQQ,2021,next_rth_range,0.22731847549559822,-0.5502737181544877
POOLED,2021-11-05,SPY,2021,next_rth_range,0.3274331645903069,-0.4617215010898743
POOLED,2021-11-08,IWM,2021,next_rth_range,0.09563388796696436,0.06250989975380072
